1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
,2.76789,2.93023,3.60479,3.98688,4.27151,4.60381,5.07522,4.96445,4.71072,4.51228,4.38094,4.41473,4.46676,4.34719,4.37625,4.43842,4.48192,4.41552,4.45052,4.49456,4.46012,4.31898,4.25184,4.26419,4.27921,4.29891,4.25217,4.27108,4.28901,4.31905,4.27471,4.30923,4.34014,4.30638,4.32113,4.35117,4.30975,4.25834,4.27246,,4.43366,4.29631,0.202581
,3.51217,3.86498,4.20747,4.57353,5.0664,4.96085,5.15391,5.57375,5.50378,5.62968,5.46565,5.40276,5.23854,5.26431,5.29345,5.21009,5.22687,5.24296,5.17701,5.10617,5.12536,5.15829,5.18856,5.20832,5.1316,5.04757,4.95072,4.9624,4.98002,4.99992,4.92778,4.94019,4.96241,4.9906,5.00161,4.96023,4.97696,4.94889,4.91933,,5.31297,4.92405,0.218859
,0.795827,0.238246,0.362313,0.23737,0.0691456,-0.0729949,-0.035008,0.0376997,-0.0059645,-0.0846008,-0.127365,-0.0989963,-0.0631391,0.0714046,0.0372227,0.0149356,-0.0202909,-0.00284092,0.0164193,-0.0162018,0.0130569,-0.011999,-0.000258987,-0.0183486,-0.00646197,0.018617,0.00738642,-0.0446766,-0.0326745,-0.0706358,-0.0645605,-0.0576137,-0.0475474,-0.031425,-0.0514751,-0.021808,-0.0012983,-0.0192808,-0.0460404,,-0.0253164,-0.0371867,0.166198
,-1.53293,-2.00635,-2.04353,-2.29958,-2.15363,-2.23875,-2.16586,-2.12954,-2.05088,-1.99557,-2.06991,-2.16079,-2.13797,-2.11807,-2.19904,-2.18115,-2.16493,-2.12266,-2.17008,-2.22398,-2.21101,-2.26409,-2.256,-2.33178,-2.30825,-2.36827,-2.43083,-2.40978,-2.39184,-2.38114,-2.36766,-2.33238,-2.35248,-2.33102,-2.35663,-2.34902,-2.37024,-2.35934,-2.37786,,-2.40083,-2.36286,0.175218
,-1.77002,-2.04099,-1.86556,-1.58669,-1.16546,-0.795379,-0.551183,-0.210381,0.368366,0.711077,0.494826,0.621841,0.753893,0.833658,0.939073,0.865604,0.90341,0.962526,1.02964,1.09934,1.03294,1.06187,1.13222,1.0829,1.02059,1.03879,0.996833,0.921953,0.939051,0.958233,0.98358,1.03726,1.01464,1.03506,1.01189,1.02877,0.998925,1.01347,1.04281,,0.994503,1.03223,0.168808
,-1.4623,-1.99255,-2.02852,-1.90518,-2.09532,-1.95313,-1.87084,-1.82276,-1.66249,-1.56174,-1.60927,-1.66438,-1.76114,-1.8216,-1.90987,-2.0255,-1.99949,-1.98502,-1.94978,-1.89498,-1.83923,-1.78114,-1.73374,-1.68929,-1.71506,-1.6865,-1.65373,-1.61989,-1.64016,-1.65955,-1.63976,-1.65306,-1.63869,-1.62083,-1.58491,-1.5578,-1.59089,-1.57684,-1.55106,,-1.46497,-1.50735,0.178452
,-1.40848,-1.96747,-2.63831,-2.64065,-2.78032,-3.03572,-3.21427,-3.06338,-3.17711,-3.28108,-3.41485,-3.3712,-3.46464,-3.41529,-3.31706,-3.38267,-3.49816,-3.47448,-3.45115,-3.41739,-3.45851,-3.4045,-3.30509,-3.32967,-3.38747,-3.36348,-3.39497,-3.42774,-3.41665,-3.45937,-3.44607,-3.47981,-3.43641,-3.4002,-3.38155,-3.41154,-3.39157,-3.37179,-3.35048,,-3.37102,-3.2953,0.193234
,1.04967,0.983075,0.496138,0.327016,0.121052,-0.033325,-0.169566,-0.416644,-0.383576,-0.548334,-0.760745,-0.703341,-0.86381,-0.801047,-0.758748,-0.725268,-0.801077,-0.784586,-0.906115,-0.966008,-1.00948,-0.987567,-0.964963,-0.915252,-0.94962,-0.900369,-0.935846,-0.970907,-0.936911,-0.970232,-0.955943,-0.99679,-1.04858,-1.03342,-1.02037,-1.00787,-0.994693,-0.972841,-0.991588,,-0.906664,-0.985497,0.179648
,-4.61586,-4.31383,-3.78306,-3.34724,-2.72017,-1.99942,-1.82044,-1.18308,-0.722253,-1.02092,-0.836473,-1.01448,-1.13501,-1.07585,-1.1808,-1.27235,-1.22936,-1.18835,-1.17093,-1.14032,-1.18727,-1.26407,-1.3289,-1.29784,-1.27182,-1.26056,-1.23552,-1.26116,-1.24006,-1.2776,-1.26446,-1.22121,-1.17214,-1.19553,-1.20859,-1.23083,-1.17515,-1.19531,-1.21438,,-1.42889,-1.1793,0.181538
,-3.11062,-2.80968,-2.46394,-1.98415,-1.8176,-1.22453,-0.778639,-0.510592,-0.141956,0.448404,0.780586,1.01723,1.22271,1.44842,1.94086,1.83007,1.96821,2.09161,2.00154,2.05207,1.97074,2.00545,1.95728,1.98803,1.93131,1.84496,1.86775,1.80994,1.836,1.85547,1.81378,1.84254,1.80363,1.8159,1.84454,1.80282,1.72691,1.73708,1.7499,,1.65067,1.76608,0.193811
,2.82441,2.02239,1.71633,1.34062,1.40462,1.43994,1.23705,1.2707,1.11401,0.828448,0.871422,0.914723,0.957502,0.985331,1.03283,0.963697,0.993,0.945348,0.966261,0.999831,1.01474,0.980911,1.01853,0.994723,1.01958,0.997198,1.01403,0.963517,0.969348,0.989352,1.00626,0.977607,0.992216,1.02841,1.00602,0.97103,0.980392,0.992327,0.979354,,0.833035,0.98389,0.158266
,-1.46897,-1.26103,-0.917875,-1.12327,-1.33415,-1.21564,-1.3091,-1.39843,-1.36605,-1.31192,-1.37152,-1.41399,-1.48445,-1.46328,-1.42468,-1.38675,-1.35217,-1.31999,-1.29309,-1.34756,-1.33125,-1.30762,-1.25548,-1.29275,-1.28182,-1.22254,-1.2469,-1.2729,-1.2586,-1.20722,-1.21946,-1.23623,-1.21628,-1.23469,-1.2522,-1.21747,-1.24145,-1.26943,-1.22431,,-0.865678,-1.20611,0.171896
,-1.4966,-1.98918,-2.03866,-2.29735,-2.39924,-2.57453,-2.50953,-2.45292,-2.60021,-2.79712,-2.9131,-2.85175,-2.79717,-2.75734,-2.83478,-2.80551,-2.85369,-2.92301,-2.8987,-2.92635,-2.9577,-2.93155,-2.97477,-2.93634,-2.96711,-2.93885,-2.96924,-2.95833,-2.99572,-2.98651,-2.9469,-2.96935,-2.94794,-2.89458,-2.87945,-2.89231,-2.92499,-2.91665,-2.89396,,-2.96795,-2.86978,0.179402
,-1.02048,-1.32996,-1.19446,-0.929666,-0.771182,-0.507427,-0.38002,-0.0828511,-0.165184,0.015253,-0.0139839,-0.0510269,-0.136347,-0.0595831,-0.100942,-0.127109,-0.199283,-0.169617,-0.148056,-0.119408,-0.100324,-0.117505,-0.0345756,-0.0651728,-0.0804347,-0.0654181,-0.0358012,-0.0634439,-0.0499673,-0.0708606,-0.0443899,-0.0594399,-0.042569,-0.00682972,-0.0163533,0.0128101,0.0328716,0.0635159,0.099934,,-0.0247142,0.0836595,0.163472
,1.93477,2.09611,1.90743,2.0306,2.15082,2.04557,1.95328,2.00274,1.84975,1.89033,1.91623,1.95587,1.91589,1.84781,1.87515,1.82584,1.83774,1.85759,1.90852,1.86988,1.89649,1.86663,1.81723,1.82863,1.85951,1.78192,1.69895,1.71247,1.72929,1.73539,1.75334,1.77814,1.75849,1.78868,1.76865,1.74691,1.75268,1.76212,1.74736,,1.71981,1.75834,0.173112
,5.28502,4.87557,4.36514,3.58311,2.95585,2.54689,1.73687,1.27785,0.66046,0.156791,-0.187478,-0.142082,-0.303616,-0.425238,-0.38946,-0.649637,-0.600666,-0.796432,-0.733028,-0.881947,-0.858029,-0.816642,-0.886595,-0.859082,-0.909664,-0.860621,-0.910567,-0.957344,-0.937845,-0.972326,-0.951872,-0.902241,-0.856304,-0.894689,-0.86258,-0.898579,-0.877574,-0.901981,-0.889573,,-0.866951,-0.877272,0.191463
,-1.39932,-2.01242,-2.04063,-1.91183,-2.09876,-1.95463,-1.87058,-1.82127,-1.65556,-1.74277,-1.84591,-1.80624,-1.73307,-1.66248,-1.70581,-1.63684,-1.50834,-1.55304,-1.61233,-1.56722,-1.52522,-1.44216,-1.46851,-1.40056,-1.32552,-1.30036,-1.25006,-1.21737,-1.24111,-1.2225,-1.17464,-1.19736,-1.15988,-1.17356,-1.19153,-1.21265,-1.23086,-1.21923,-1.17815,,-1.16585,-1.14569,0.176687
,-1.36113,-1.99871,-2.03359,-1.90689,-1.77832,-1.95212,-1.86868,-1.81983,-1.8785,-1.81249,-1.71194,-1.63799,-1.47272,-1.53636,-1.58479,-1.52397,-1.47593,-1.50479,-1.53801,-1.59379,-1.64145,-1.60024,-1.62462,-1.60836,-1.5834,-1.55435,-1.59303,-1.57668,-1.59361,-1.63661,-1.68212,-1.67221,-1.65371,-1.68623,-1.67009,-1.63443,-1.65768,-1.68926,-1.71931,,-1.62018,-1.71353,0.175585
,1.04967,0.26719,-0.220951,-0.929645,-1.4429,-1.30167,-1.07215,-1.22039,-1.14248,-1.01182,-0.930599,-0.875228,-0.831555,-0.754521,-0.817561,-0.752305,-0.684634,-0.637252,-0.698127,-0.66202,-0.715483,-0.765257,-0.814127,-0.779451,-0.731262,-0.679799,-0.586422,-0.51897,-0.422736,-0.449472,-0.483608,-0.457842,-0.427872,-0.400797,-0.425296,-0.454079,-0.435412,-0.417563,-0.383395,,-0.412928,-0.363996,0.1827
,0.657973,0.128529,-0.233934,-0.942788,-1.45331,-1.98144,-2.64158,-2.64334,-2.53063,-2.65156,-2.81776,-2.98459,-3.10655,-3.22188,-3.31352,-3.436,-3.60999,-3.57207,-3.70548,-3.87395,-3.85865,-3.97472,-3.92521,-3.89616,-3.96901,-3.92537,-4.01805,-3.99644,-3.93604,-3.98526,-4.04131,-3.94685,-3.98861,-4.03796,-3.98798,-3.94836,-3.9105,-3.93168,-3.96421,,-3.92784,-3.98575,0.222457
,-5.55166,-5.06642,-4.29023,-3.77624,-3.34664,-3.47548,-3.26627,-3.40175,-3.32474,-3.10189,-2.93455,-3.03743,-2.94209,-2.83085,-2.90703,-2.8539,-2.61859,-2.48449,-2.41197,-2.3205,-2.35894,-2.2921,-2.34312,-2.30686,-2.36704,-2.3111,-2.35707,-2.40378,-2.3878,-2.36279,-2.39224,-2.43363,-2.47416,-2.52721,-2.51629,-2.50073,-2.5241,-2.56181,-2.55085,,-2.51706,-2.53818,0.180238
,1.94863,1.29973,0.653586,0.153213,0.298924,0.184721,0.265239,0.188436,0.244243,0.363222,0.312758,0.253551,0.361627,0.412502,0.464629,0.43761,0.41151,0.429724,0.394649,0.343088,0.308203,0.275436,0.28278,0.317138,0.341445,0.370511,0.352976,0.328426,0.307405,0.281906,0.261443,0.271103,0.284635,0.267433,0.280619,0.326562,0.340995,0.32635,0.313363,,0.240811,0.324647,0.1495
,-0.0652344,0.526138,0.851737,1.10609,1.46151,2.0572,2.50278,2.84903,2.73732,2.4363,2.26812,2.33112,2.42275,2.33545,2.36846,2.42518,2.34798,2.27677,2.20247,2.22301,2.15819,2.09255,2.10947,2.1254,2.14435,2.10439,2.12824,2.1475,2.16364,2.13259,2.15815,2.18517,2.16133,2.17162,2.15454,2.16213,2.17816,2.16208,2.12894,,2.45636,2.13616,0.181093
,0.548082,0.828757,0.611595,0.420313,0.212339,0.0610841,0.139726,0.0843514,0.105471,0.0666147,0.0167633,0.0645454,0.000447995,-0.0324386,-0.0130729,0.0126774,-0.00805563,0.0426614,0.0209444,0.035706,0.00981144,0.0266933,0.0637675,0.0277146,0.0515282,0.0271762,0.0367984,0.0465633,0.0218546,0.0319873,-0.016206,-0.00110674,0.013772,-0.0129814,-0.00820122,0.0238785,0.061741,0.0831481,0.0673801,,0.188954,0.0512284,0.161636
,5.75394,5.23884,4.85211,4.37443,3.58973,2.96124,3.20935,3.42914,3.59909,3.47359,3.38589,3.4382,3.3665,3.28893,3.32051,3.34979,3.26834,3.28586,3.29841,3.25638,3.19197,3.1102,3.12371,3.14003,3.04407,3.05652,2.97229,2.97986,2.99849,3.01099,2.97312,3.00254,3.01563,2.98034,3.0101,2.98033,2.94593,2.95516,2.9801,,2.84567,2.99648,0.19494
,1.37099,1.4949,2.09117,2.52224,2.30764,2.48221,2.29659,2.3618,2.4592,2.56816,2.70795,2.61527,2.67678,2.83481,2.76618,2.80308,2.72042,2.74954,2.7848,2.75688,2.78304,2.83846,2.81361,2.86059,2.94507,3.04738,3.0265,3.004,2.98525,2.94819,2.9784,3.01051,3.04623,3.07475,3.05253,3.01639,2.98378,2.9923,2.95361,,3.11323,2.96188,0.192773
,-0.00979873,0.528308,0.853002,1.10726,1.46255,2.05774,2.50303,2.84921,3.53479,3.94646,3.61887,3.77997,3.61401,3.44904,3.56905,3.63882,3.78797,3.87671,3.92616,3.86376,3.90699,3.96596,4.04287,4.01,4.07639,4.0369,4.06531,4.14383,4.08735,4.1336,4.17649,4.15705,4.19157,4.24512,4.27804,4.24232,4.18766,4.15573,4.19068,,4.43561,4.20401,0.209946
,-0.102434,-0.253401,-0.982994,-1.47662,-1.99521,-2.64639,-3.56727,-3.49188,-3.27712,-3.43593,-3.35482,-3.49421,-3.45572,-3.40599,-3.24519,-3.31599,-3.37176,-3.4369,-3.41223,-3.47126,-3.43367,-3.46439,-3.50419,-3.44658,-3.4717,-3.44112,-3.49834,-3.4842,-3.46847,-3.43895,-3.34497,-3.29858,-3.26163,-3.293,-3.32868,-3.29532,-3.31359,-3.27064,-3.24612,,-3.24211,-3.20364,0.195909
,2.74001,1.81472,1.36408,0.777785,0.803919,0.951695,1.07418,1.12295,1.2097,1.29272,1.38552,1.48068,1.38741,1.43188,1.34426,1.37007,1.32041,1.35507,1.40217,1.36788,1.38792,1.34888,1.23289,1.24101,1.25492,1.15851,1.16978,1.18938,1.2119,1.18022,1.19634,1.20393,1.21562,1.22833,1.20668,1.15709,1.11679,1.07994,1.10039,,0.937937,1.11055,0.161438
,-2.8002,-2.81311,-3.07813,-2.83283,-2.64768,-2.69498,-2.83165,-2.72433,-2.77447,-2.88888,-2.99108,-2.9346,-3.02682,-2.99241,-3.05673,-3.01357,-3.0508,-3.10919,-3.19646,-3.17887,-3.21857,-3.20377,-3.27191,-3.26104,-3.24966,-3.22978,-3.19454,-3.15885,-3.18633,-3.15666,-3.18061,-3.15759,-3.17547,-3.13197,-3.1188,-3.1323,-3.15118,-3.13132,-3.11713,,-3.27769,-3.13379,0.184492
,-0.255376,-0.0659612,0.545008,0.859937,1.10981,1.4613,2.05562,2.50169,2.29633,2.47252,2.28951,2.12608,2.18045,2.27559,2.34444,2.27543,2.34059,2.27433,2.31655,2.35339,2.44417,2.40362,2.44152,2.49554,2.53438,2.63739,2.6039,2.57058,2.58572,2.60641,2.65356,2.63723,2.65342,2.67756,2.64694,2.61129,2.62245,2.5812,2.59625,,2.4347,2.6182,0.197919
,1.00794,1.18978,1.5084,1.39866,1.45186,1.26767,1.11635,1.13351,1.20297,1.24803,1.30836,1.24135,1.26143,1.19399,1.20982,1.16595,1.17798,1.19099,1.21798,1.25267,1.22005,1.18331,1.10588,1.11631,1.1379,1.16249,1.13148,1.09024,1.10417,1.11905,1.06944,1.08253,1.04417,1.04829,1.05978,1.04416,1.00206,1.01612,1.03685,,1.00164,1.01571,0.156652
,1.0066,1.15919,1.52015,2.07521,2.50638,2.84818,3.5289,3.25253,3.08566,2.91438,3.01675,2.86512,2.90434,2.9537,2.84253,2.87707,2.9029,2.93593,2.99437,3.12467,3.07585,3.04996,3.09052,3.06448,3.15772,3.19276,3.25152,3.21892,3.17794,3.20288,3.25105,3.27635,3.30007,3.28063,3.30029,3.28688,3.31686,3.29115,3.30926,,3.42967,3.28099,0.193667
